battery_voltage	64.00
% batA	0.00000
% batB	-200.00000
% batC	-202.23214

dt_ms	42336.00
last_read_micros	11692740
current_read_micros	11735076
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1168000698
calculte_milli_coulombs_transffred	-338688.0312500000
battery_capacity_coulomb	52913.1210937500
battery_capacity_milli_coulomb	52913120
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.52351
% bat	48993.62890
% batA	0.00000
% batB	100.00000
% batC	178.34822

dt_ms	42152.00
last_read_micros	11735076
current_read_micros	11777228
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1075999736
calculte_milli_coulombs_transffred	-337216.0312500000
battery_capacity_coulomb	52902.1132812500
battery_capacity_milli_coulomb	52902112
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.55708
% bat	48983.43750
% batA	0.00000
% batB	100.00000
% batC	101.56250

dt_ms	42168.00
last_read_micros	11777228
current_read_micros	11819396
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1084001064
calculte_milli_coulombs_transffred	-337344.0312500000
battery_capacity_coulomb	52892.5742187500
battery_capacity_milli_coulomb	52892576
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.58760
% bat	48974.60546
% batA	0.00000
% batB	0.00000
% batC	35.04464

BAT PERCENT
48.96 %
dt_ms	76340.00
last_read_micros	11819396
current_read_micros	11895736
shunt_voltage	-0.25
calculte_coulombs_transffred	-3.8169999122
calculte_milli_coulombs_transffred	-610720.0000000000
battery_capacity_coulomb	52882.9101562500
battery_capacity_milli_coulomb	52882912
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.61812
% bat	48965.66015
% batA	0.00000
% batB	0.00000
% batC	-32.36607

dt_ms	39268.00
last_read_micros	11895736
current_read_micros	11935004
shunt_voltage	-0.37
calculte_coulombs_transffred	-1.9633999824
calculte_milli_coulombs_transffred	-314144.0000000000
battery_capacity_coulomb	52862.0156250000
battery_capacity_milli_coulomb	52862016
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.67916
% bat	48946.30859
% batA	0.00000
% batB	-100.00000
% batC	-178.12500

dt_ms	42340.00
last_read_micros	11935004
current_read_micros	11977344
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.1170001029
calculte_milli_coulombs_transffred	-338720.0312500000
battery_capacity_coulomb	52875.5507812500
battery_capacity_milli_coulomb	52875552
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.63948
% bat	48958.84375
% batA	0.00000
% batB	0.00000
% batC	-83.70536

dt_ms	41988.00
last_read_micros	11977344
current_read_micros	12019332
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0994000434
calculte_milli_coulombs_transffred	-335904.0312500000
battery_capacity_coulomb	52864.5117187500
battery_capacity_milli_coulomb	52864512
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.67305
% bat	48948.62500
% batA	0.00000
% batB	-100.00000
% batC	-160.71427

dt_ms	42324.00
last_read_micros	12019332
current_read_micros	12061656
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.1161999702
calculte_milli_coulombs_transffred	-338592.0312500000
battery_capacity_coulomb	52856.2890625000
battery_capacity_milli_coulomb	52856288
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.69747
% bat	48941.00781
% batA	0.00000
% batB	-200.00000
% batC	-218.08035

dt_ms	42328.00
last_read_micros	12061656
current_read_micros	12103984
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.1164000034
calculte_milli_coulombs_transffred	-338624.0312500000
battery_capacity_coulomb	52845.3750000000
battery_capacity_milli_coulomb	52845376
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.73104
% bat	48930.90234
% batA	0.00000
% batB	100.00000
% batC	162.94642

dt_ms	42160.00
last_read_micros	12103984
current_read_micros	12146144
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1080000400
calculte_milli_coulombs_transffred	-337280.0312500000
battery_capacity_coulomb	52834.4335937500
battery_capacity_milli_coulomb	52834432
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.76461
% bat	48920.76953
% batA	0.00000
% batB	0.00000
% batC	86.60714

BAT PERCENT
48.91 %
dt_ms	76376.00
last_read_micros	12146144
current_read_micros	12222520
shunt_voltage	-0.25
calculte_coulombs_transffred	-3.8187999725
calculte_milli_coulombs_transffred	-611008.0000000000
battery_capacity_coulomb	52824.8320312500
battery_capacity_milli_coulomb	52824832
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.79513
% bat	48911.87890
% batA	0.00000
% batB	0.00000
% batC	19.64286

dt_ms	39176.00
last_read_micros	12222520
current_read_micros	12261696
shunt_voltage	-0.37
calculte_coulombs_transffred	-1.9587999343
calculte_milli_coulombs_transffred	-313408.0000000000
battery_capacity_coulomb	52803.6484375000
battery_capacity_milli_coulomb	52803648
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.85922
% bat	48892.26562
% batA	0.00000
% batB	-100.00000
% batC	-128.12500

dt_ms	42336.00
last_read_micros	12261696
current_read_micros	12304032
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.1168000698
calculte_milli_coulombs_transffred	-338688.0312500000
battery_capacity_coulomb	52817.9218750000
battery_capacity_milli_coulomb	52817920
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.81649
% bat	48905.48437
% batA	0.00000
% batB	0.00000
% batC	-28.57143

dt_ms	41992.00
last_read_micros	12304032
current_read_micros	12346024
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0996000766
calculte_milli_coulombs_transffred	-335936.0312500000
battery_capacity_coulomb	52806.9101562500
battery_capacity_milli_coulomb	52806912
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.85006
% bat	48895.28906
% batA	0.00000
% batB	-100.00000
% batC	-105.35714

dt_ms	42336.00
last_read_micros	12346024
current_read_micros	12388360
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1168000698
calculte_milli_coulombs_transffred	-338688.0312500000
battery_capacity_coulomb	52798.6562500000
battery_capacity_milli_coulomb	52798656
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.87448
% bat	48887.64453
% batA	0.00000
% batB	-100.00000
% batC	-162.94642

dt_ms	42324.00
last_read_micros	12388360
current_read_micros	12430684
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1161999702
calculte_milli_coulombs_transffred	-338592.0312500000
battery_capacity_coulomb	52787.6484375000
battery_capacity_milli_coulomb	52787648
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.90805
% bat	48877.45312
% batA	0.00000
% batB	200.00000
% batC	217.41072

dt_ms	42160.00
last_read_micros	12430684
current_read_micros	12472844
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1080000400
calculte_milli_coulombs_transffred	-337280.0312500000
battery_capacity_coulomb	52776.7343750000
battery_capacity_milli_coulomb	52776736
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.94162
% bat	48867.34765
% batA	0.00000
% batB	100.00000
% batC	141.29464

BAT PERCENT
48.86 %
dt_ms	76628.00
last_read_micros	12472844
current_read_micros	12549472
shunt_voltage	-0.25
calculte_coulombs_transffred	-3.8313999176
calculte_milli_coulombs_transffred	-613024.0000000000
battery_capacity_coulomb	52767.1367187500
battery_capacity_milli_coulomb	52767136
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.96908
% bat	48858.46093
% batA	0.00000
% batB	0.00000
% batC	74.33036

dt_ms	39192.00
last_read_micros	12549472
current_read_micros	12588664
shunt_voltage	-0.37
calculte_coulombs_transffred	-1.9595999717
calculte_milli_coulombs_transffred	-313536.0000000000
battery_capacity_coulomb	52743.9375000000
battery_capacity_milli_coulomb	52743936
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.04233
% bat	48836.98046
% batA	0.00000
% batB	0.00000
% batC	-87.50000

dt_ms	41992.00
last_read_micros	12588664
current_read_micros	12630656
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0996000766
calculte_milli_coulombs_transffred	-335936.0312500000
battery_capacity_coulomb	52758.0781250000
battery_capacity_milli_coulomb	52758080
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-38.99655
% bat	48850.07031
% batA	0.00000
% batB	0.00000
% batC	11.16071

dt_ms	41896.00
last_read_micros	12630656
current_read_micros	12672552
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.0947999954
calculte_milli_coulombs_transffred	-335168.0312500000
battery_capacity_coulomb	52749.8242187500
battery_capacity_milli_coulomb	52749824
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.02402
% bat	48842.42968
% batA	0.00000
% batB	0.00000
% batC	-46.42857

dt_ms	41988.00
last_read_micros	12672552
current_read_micros	12714540
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.0994000434
calculte_milli_coulombs_transffred	-335904.0312500000
battery_capacity_coulomb	52742.3359375000
battery_capacity_milli_coulomb	52742336
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.04538
% bat	48835.50000
% batA	0.00000
% batB	0.00000
% batC	-98.66072

dt_ms	41992.00
last_read_micros	12714540
current_read_micros	12756532
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.0996000766
calculte_milli_coulombs_transffred	-335936.0312500000
battery_capacity_coulomb	52734.1132812500
battery_capacity_milli_coulomb	52734112
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.06980
% bat	48827.88281
% batA	0.00000
% batB	-100.00000
% batC	-156.02677

dt_ms	42328.00
last_read_micros	12756532
current_read_micros	12798860
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.1164000034
calculte_milli_coulombs_transffred	-338624.0312500000
battery_capacity_coulomb	52725.8554687500
battery_capacity_milli_coulomb	52725856
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.09726
% bat	48820.23828
% batA	0.00000
% batB	-200.00000
% batC	-213.61607

BAT PERCENT
48.81 %
dt_ms	76792.00
last_read_micros	12798860
current_read_micros	12875652
shunt_voltage	-0.25
calculte_coulombs_transffred	-3.8396000862
calculte_milli_coulombs_transffred	-614336.0000000000
battery_capacity_coulomb	52714.9101562500
battery_capacity_milli_coulomb	52714912
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.13083
% bat	48810.10546
% batA	0.00000
% batB	100.00000
% batC	167.18750

dt_ms	39428.00
last_read_micros	12875652
current_read_micros	12915080
shunt_voltage	-0.37
calculte_coulombs_transffred	-1.9714000701
calculte_milli_coulombs_transffred	-315424.0000000000
battery_capacity_coulomb	52690.3984375000
battery_capacity_milli_coulomb	52690400
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.20408
% bat	48787.40625
% batA	0.00000
% batB	0.00000
% batC	-3.79464

dt_ms	41916.00
last_read_micros	12915080
current_read_micros	12956996
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.0957999229
calculte_milli_coulombs_transffred	-335328.0312500000
battery_capacity_coulomb	52702.6562500000
battery_capacity_milli_coulomb	52702656
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.16745
% bat	48798.75781
% batA	0.00000
% batB	0.00000
% batC	81.69643

dt_ms	41908.00
last_read_micros	12956996
current_read_micros	12998904
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0954000949
calculte_milli_coulombs_transffred	-335264.0312500000
battery_capacity_coulomb	52695.0078125000
battery_capacity_milli_coulomb	52695008
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.18882
% bat	48791.67578
% batA	0.00000
% batB	0.00000
% batC	28.34822

dt_ms	41908.00
last_read_micros	12998904
current_read_micros	13040812
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0954000949
calculte_milli_coulombs_transffred	-335264.0312500000
battery_capacity_coulomb	52687.4257812500
battery_capacity_milli_coulomb	52687424
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.21323
% bat	48784.64843
% batA	0.00000
% batB	0.00000
% batC	-24.55357

dt_ms	41992.00
last_read_micros	13040812
current_read_micros	13082804
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0996000766
calculte_milli_coulombs_transffred	-335936.0312500000
battery_capacity_coulomb	52679.8398437500
battery_capacity_milli_coulomb	52679840
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.23765
% bat	48777.62890
% batA	0.00000
% batB	0.00000
% batC	-77.45536

dt_ms	41988.00
last_read_micros	13082804
current_read_micros	13124792
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0994000434
calculte_milli_coulombs_transffred	-335904.0312500000
battery_capacity_coulomb	52671.5859375000
battery_capacity_milli_coulomb	52671584
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.26206
% bat	48769.98437
% batA	0.00000
% batB	-100.00000
% batC	-135.04464

BAT PERCENT
48.76 %
dt_ms	76776.00
last_read_micros	13124792
current_read_micros	13201568
shunt_voltage	-0.37
calculte_coulombs_transffred	-3.8387999534
calculte_milli_coulombs_transffred	-614208.0000000000
battery_capacity_coulomb	52663.3593750000
battery_capacity_milli_coulomb	52663360
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.28647
% bat	48762.36718
% batA	0.00000
% batB	-100.00000
% batC	-192.41072

dt_ms	39600.00
last_read_micros	13201568
current_read_micros	13241168
shunt_voltage	-0.25
calculte_coulombs_transffred	-1.9800000190
calculte_milli_coulombs_transffred	-316800.0000000000
battery_capacity_coulomb	52638.9765625000
battery_capacity_milli_coulomb	52638976
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.36277
% bat	48739.79296
% batA	0.00000
% batB	0.00000
% batC	94.64286

dt_ms	41908.00
last_read_micros	13241168
current_read_micros	13283076
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0954000949
calculte_milli_coulombs_transffred	-335264.0312500000
battery_capacity_coulomb	52649.8554687500
battery_capacity_milli_coulomb	52649856
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.32920
% bat	48749.86718
% batA	0.00000
% batB	100.00000
% batC	170.53572

dt_ms	42164.00
last_read_micros	13283076
current_read_micros	13325240
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.1082000732
calculte_milli_coulombs_transffred	-337312.0312500000
battery_capacity_coulomb	52642.2734375000
battery_capacity_milli_coulomb	52642272
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.35057
% bat	48742.84765
% batA	0.00000
% batB	100.00000
% batC	117.63393

dt_ms	42164.00
last_read_micros	13325240
current_read_micros	13367404
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1082000732
calculte_milli_coulombs_transffred	-337312.0312500000
battery_capacity_coulomb	52632.6406250000
battery_capacity_milli_coulomb	52632640
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.38108
% bat	48733.92578
% batA	0.00000
% batB	0.00000
% batC	50.44643

dt_ms	41908.00
last_read_micros	13367404
current_read_micros	13409312
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0954000949
calculte_milli_coulombs_transffred	-335264.0312500000
battery_capacity_coulomb	52623.0078125000
battery_capacity_milli_coulomb	52623008
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.40855
% bat	48725.00781
% batA	0.00000
% batB	0.00000
% batC	-16.74107

dt_ms	41992.00
last_read_micros	13409312
current_read_micros	13451304
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0996000766
calculte_milli_coulombs_transffred	-335936.0312500000
battery_capacity_coulomb	52615.4257812500
battery_capacity_milli_coulomb	52615424
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.43296
% bat	48717.98828
% batA	0.00000
% batB	0.00000
% batC	-69.64286

BAT PERCENT
48.71 %
dt_ms	76436.00
last_read_micros	13451304
current_read_micros	13527740
shunt_voltage	-0.25
calculte_coulombs_transffred	-3.8218000411
calculte_milli_coulombs_transffred	-611488.0000000000
battery_capacity_coulomb	52607.1679687500
battery_capacity_milli_coulomb	52607168
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.45738
% bat	48710.34375
% batA	0.00000
% batB	-100.00000
% batC	-127.23214

dt_ms	39620.00
last_read_micros	13527740
current_read_micros	13567360
shunt_voltage	-0.25
calculte_coulombs_transffred	-1.9809999465
calculte_milli_coulombs_transffred	-316960.0000000000
battery_capacity_coulomb	52585.5039062500
battery_capacity_milli_coulomb	52585504
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-39.52452
% bat	48690.28125
% batA	0.00000
% batB	100.00000
% batC	178.79464

BAT PERCENT
47.34 %
BAT PERCENT
45.41 %
BAT PERCENT
43.48 %
BAT PERCENT
41.55 %
BAT PERCENT
39.62 %
BAT PERCENT
37.69 %
BAT PERCENT
35.76 %
BAT PERCENT
33.84 %
BAT PERCENT
31.91 %
BAT PERCENT
29.98 %
BAT PERCENT
28.05 %
BAT PERCENT
26.12 %
BAT PERCENT
24.19 %
BAT PERCENT
22.27 %
BAT PERCENT
20.34 %
BAT PERCENT
18.41 %
BAT PERCENT
16.48 %
BAT PERCENT
14.55 %
BAT PERCENT
12.63 %
BAT PERCENT
10.70 %
BAT PERCENT
8.77 %
BAT PERCENT
6.79 %
BAT PERCENT
4.81 %
BAT PERCENT
2.82 %
BAT PERCENT
0.84 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
BAT PERCENT
0.00 %
